Anio,Mes,CodigoPais,PaisDestino,LongitudPais,LatitudPais,CodigoDepto,DepartamentoOrigen,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2013,Julio,245,España,-40000000000,400000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,67032,360.4,690326.65,67.03
2013,Julio,249,Estados Unidos,-985000000000,397600000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,18908,136.7,262394,18.91
2013,Julio,249,Estados Unidos,-985000000000,397600000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,19500,438.55,830245.32,19.5
2013,Julio,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0305599000 - Los demás pescados secos, incluso salados, sin ahumar, excepto los despojos comestibles.",Acuicultura,Pescado ahumado,KG,397,63.68,120195.65,0.4
2013,Julio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,11997.68,86.87,165600.57,12
2013,Julio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,17214.04,147.46,281380.58,17.21
2013,Julio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,3356.63,24.36,45895.21,3.36
2013,Julio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,3628.8,31.18,58746.45,3.63
2013,Junio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,11090.51,80.36,153122.18,11.09
2013,Junio,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,14855.34,127.57,243131.72,14.86
2013,Junio,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,17095,69.45,134945,17.09
2013,Junio,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,3355,20.31,39462.5,3.36
2013,Junio,245,España,-40000000000,400000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,44688,242.43,459402.54,44.69
2013,Junio,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0305710000 - ALETAS DE TIBURON SECAS, SALADAS O EN SALMUERA, AHUMADAS.",Acuicultura,Pescado ahumado,KG,1088.45,66.75,125644.72,1.09
2013,Junio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,193814.5,1416.58,2740159.78,193.81
2013,Junio,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,231987,1597.09,3060601.88,231.99
2013,Junio,249,Estados Unidos,-985000000000,397600000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0303890000 - LOS DEMÁS PESCADOS CONGELADOS EXCEPTO LOS FILETES, Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,368.12,2.33,4381.62,0.37
2013,Junio,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,139020,932.22,1779524.7,139.02
2013,Junio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,196.21,1.18,2237.75,0.2
2013,Junio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,5779.35,57.3,109125.9,5.78
2013,Junio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,18163.8,122.38,236013.04,18.16
2013,Junio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,110150.1,1008.16,1956905.88,110.15
2013,Junio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,5514.2,40.81,77599.91,5.51
2013,Junio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,6897,60.51,113906.2,6.9
2013,Junio,317,Guatemala,-902500000000,155000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,2100,18.9,35815.69,2.1
2013,Junio,756,Sudáfrica,240000000000,-290000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,26,0.28,534.11,0.03
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0303290000 - Percas del Nilo (lates niloticus) y Peces Cabeza de Serpiente (Channa spp.) congelados, excepto los filetes y excepto los higados, huevas y lechas.",Acuicultura,Pescado congelado,KG,252.07,0.25,461.69,0.25
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0304620010 - FILETES CONGELADOS DE BASA (Pangasius hypophthalmus, pangasius pangasus, pangasius sanitwongswsei).",Acuicultura,Pescado fresco o refrigerado,KG,152.77,0.23,424.75,0.15
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,5373.3,40.02,73554.12,5.37
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,156627,1264.7,2366758.72,156.63
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,1542,11.03,20138.59,1.54
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,21812.2,187.57,344396.18,21.81
2013,Mayo,351,Hong Kong,1141570000000,2225060000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,3576.1,28.25,51779.78,3.58
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,126.6,0.75,1374.08,0.13
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,6642.4,62.04,114066.22,6.64
2013,Mayo,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,40739,258.82,474884.32,40.74
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0303890000 - LOS DEMÁS PESCADOS CONGELADOS EXCEPTO LOS FILETES, Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,2510.47,16.75,31065.7,2.51
2013,Mayo,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,71004,509.54,934910.69,71
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,213477.11,1748.96,3262225.23,213.48
2013,Mayo,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,14640,63.66,119305.21,14.64
2013,Mayo,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,5810,35.14,65862.25,5.81
2013,Mayo,245,España,-40000000000,400000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,20482,115.78,215818.85,20.48
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,19000,137.37,256060.43,19
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,15490.42,112.49,207223.02,15.49
2013,Mayo,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,22158.26,189.73,349352.68,22.16
2013,Abril,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,14764.68,103.13,188594.41,14.76
2013,Abril,345,Honduras,-865000000000,150000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,50,0.4,735.21,0.05
2013,Abril,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,24653.01,202.45,370114.13,24.65
2013,Abril,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,1292.76,8.96,16313.11,1.29
2013,Abril,249,Estados Unidos,-985000000000,397600000000,66,RISARALDA,-75.7190152322,4.80532287092,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,2336.03,19.03,34640.35,2.34
2013,Abril,580,Panamá,-800000000000,90000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0305399000 - Los demás filetes de pescado, secos, salados o en salmuera, sin ahumar.",Acuicultura,Pescado ahumado,KG,162,4.05,7478.16,0.16
2013,Abril,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,25070,101.7,185767.39,25.07
2013,Abril,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,15930,94.68,172819.38,15.93
2013,Abril,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0305710000 - ALETAS DE TIBURON SECAS, SALADAS O EN SALMUERA, AHUMADAS.",Acuicultura,Pescado ahumado,KG,1003.5,51.79,93908.22,1
2013,Abril,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,49383.25,417.27,758250.64,49.38
2013,Abril,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,1269.9,9.02,16600.25,1.27
2013,Abril,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,115519,740.26,1353750.9,115.52
2013,Abril,249,Estados Unidos,-985000000000,397600000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0303890000 - LOS DEMÁS PESCADOS CONGELADOS EXCEPTO LOS FILETES, Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,7583.22,50.1,91696.48,7.58
2013,Abril,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,94008,542.31,994812.75,94.01
2013,Abril,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,149.6,0.88,1612.53,0.15
2013,Abril,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,688.7,6.03,11075.41,0.69
2013,Abril,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,1534.6,14.29,26054.96,1.53
2013,Abril,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,66959,589.69,1070467.56,66.96
2013,Abril,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,129028.9,1201.91,2209081.84,129.03
2013,Abril,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,5377.4,39.71,72555.68,5.38
2013,Abril,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,24961.45,203.84,370722.63,24.96
2013,Abril,317,Guatemala,-902500000000,155000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,2100,18.9,34456.97,2.1
2013,Marzo,317,Guatemala,-902500000000,155000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,2700,24.3,44082.12,2.7
2013,Marzo,391,Jamaica,-772500000000,1816670000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,1300,24.31,43722.99,1.3
2013,Marzo,647,República Dominicana,-7066670000000,190000000000,8,ATLÁNTICO,-74.8132169683,10.9783195607,"0305100000 - Harina, polvo y ""pellets"" de pescado, aptos para la alimentación humana.",Acuicultura,Pescado ahumado,KG,125,1.17,2136.17,0.13
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,2339.2,17.83,32403.11,2.34
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,322553.15,2625.09,4764632.33,322.55
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,53248.5,427.05,769397.5,53.25
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302890000 - LOS DEMÁS PESCADOS, FRESCOS O REFRIGERADOS, EXCEPTO LOS HIGADOS , HUEVAS Y LECHAS.",Acuicultura,Pescado fresco o refrigerado,KG,2004.2,13.44,24480.29,2
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,3808,26.37,47718.61,3.81
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,0304590000 - Las demás carnes de pescado (incluso picada) frescas o refrigeradas,Acuicultura,Pescado fresco o refrigerado,KG,4788,44.99,81625.72,4.79
2013,Marzo,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,37243,205.54,375925,37.24
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0303890000 - LOS DEMÁS PESCADOS CONGELADOS EXCEPTO LOS FILETES, Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,3023.17,21.37,38586.6,3.02
2013,Marzo,249,Estados Unidos,-985000000000,397600000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,18,0.02,34.51,0.02
