Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2018,Julio,249,Estados Unidos,66,Risaralda,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,6857.76,11.56,33320.67,6.86
2018,Julio,249,Estados Unidos,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,484666.8,591.01,1701264.14,484.67
2018,Julio,275,Francia,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,23000,19.55,56378.49,23
2018,Julio,386,Italia,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,23000,27.14,77835.89,23
2018,Julio,548,Nueva Zelandia,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,12640,16.37,46858.62,12.64
2018,Julio,573,Países Bajos,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,249320,293.3,845680.42,249.32
2018,Julio,580,Panamá,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,9660,11.59,33172.83,9.66
2018,Julio,628,Reino Unido,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,18400,13.8,39796.58,18.4
2018,Julio,23,Alemania,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1920,3.5,10067.04,1.92
2018,Julio,23,Alemania,17,Caldas,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,24640,15.81,45606.38,24.64
2018,Julio,27,Aruba,68,Santander,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,143,0.34,981.75,0.14
2018,Julio,149,Canadá,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,2090.4,3.59,10518.55,2.09
2018,Julio,149,Canadá,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1080,1.55,4504.98,1.08
2018,Julio,211,Chile,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,4555.2,9.04,26069.64,4.56
2018,Julio,245,España,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,9397.11,22.91,65966.63,9.4
2018,Julio,245,España,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,4692,8.48,24361.71,4.69
2018,Julio,249,Estados Unidos,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,107424.84,195.72,566274.45,107.42
2018,Julio,249,Estados Unidos,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,518.4,1.27,3641.14,0.52
2018,Julio,275,Francia,17,Caldas,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,23520,15.41,44426.82,23.52
2018,Julio,391,Jamaica,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,16632,29.74,85672.03,16.63
2018,Julio,628,Reino Unido,13,Bolívar,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,30.72,1.78,5142.53,0.03
2018,Julio,27,Aruba,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,250,0.3,857.53,0.25
2018,Julio,27,Aruba,68,Santander,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1950,0.91,2610.04,1.95
2018,Julio,200,Curazao,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1455,1.38,3974.57,1.46
2018,Julio,249,Estados Unidos,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1906,4.6,13264.54,1.91
2018,Julio,580,Panamá,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,800,1.28,3724.58,0.8
2018,Julio,239,Ecuador,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,50,0.23,676.54,0.05
2018,Julio,249,Estados Unidos,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,990,7.65,22042.48,0.99
2018,Julio,607,Portugal,76,Valle del Cauca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,65.65,0.28,820.62,0.07
2018,Junio,69,Australia,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,10,0.02,58.9,0.01
2018,Junio,149,Canadá,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,19369.5,69.97,203302.49,19.37
2018,Junio,149,Canadá,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,100,0.5,1467.45,0.1
2018,Junio,200,Curazao,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,228,0.29,827.59,0.23
2018,Junio,244,Emiratos Árabes Unidos,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,31.5,0,11.54,0.03
2018,Junio,244,Emiratos Árabes Unidos,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1764,13.12,38513.71,1.76
2018,Junio,245,España,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,988,2.03,5897.41,0.99
2018,Junio,245,España,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,10,0.02,58.9,0.01
2018,Junio,245,España,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,5206,32.23,93199.45,5.21
2018,Junio,275,Francia,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,20917.5,230.09,671672.22,20.92
