Anio,Mes,CodigoPais,PaisDestino,LongitudPais,LatitudPais,CodigoDepto,DepartamentoOrigen,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2008,Noviembre,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26004,23.92,55738.61,26
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,275100,1042,2430713.34,275.1
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,5491200,885.58,2055730.9,331.28
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,311000,251.81,589098.71,13.28
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,1044000,419.39,977550.29,63.47
2008,Noviembre,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,11450,15.31,35678.4,0.46
2008,Noviembre,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,52004,47.71,111597.67,52
2008,Noviembre,850,Venezuela,-660000000000,80000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,392000,490,1142023,11.2
2008,Octubre,850,Venezuela,-660000000000,80000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,633000,791.25,1801737.6,20.6
2008,Octubre,850,Venezuela,-660000000000,80000000000,73,TOLIMA,-75.1953679078,4.43280938914,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,3800000,678.69,1550609.51,231.01
2008,Octubre,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,78500,81.83,183943.05,3.1
